Date,SecurityInBan
18-12-2024,BANDHANBNK
18-12-2024,CHAMBLFERT
18-12-2024,GRANULES
18-12-2024,HINDCOPPER
18-12-2024,MANAPPURAM
18-12-2024,NATIONALUM
18-12-2024,PVRINOX
18-12-2024,RBLBANK
18-12-2024,SAIL
