Date,SecurityInBan
06-08-2024,ABCAPITAL
06-08-2024,BSOFT
06-08-2024,CHAMBLFERT
06-08-2024,GNFC
06-08-2024,GRANULES
06-08-2024,HINDCOPPER
06-08-2024,INDIACEM
06-08-2024,INDIAMART
06-08-2024,RBLBANK
