Date,SecurityInBan
21-11-2023,BHEL
21-11-2023,CHAMBLFERT
21-11-2023,DELTACORP
21-11-2023,HINDCOPPER
21-11-2023,IBULHSGFIN
21-11-2023,INDIACEM
21-11-2023,MANAPPURAM
21-11-2023,MCX
21-11-2023,NMDC
21-11-2023,RBLBANK
21-11-2023,ZEEL
