Date,SecurityInBan
12-07-2024,ABFRL
12-07-2024,BALRAMCHIN
12-07-2024,BANDHANBNK
12-07-2024,CHAMBLFERT
12-07-2024,GNFC
12-07-2024,IEX
12-07-2024,INDIACEM
12-07-2024,INDUSTOWER
12-07-2024,PEL
12-07-2024,RBLBANK
