Date,SecurityInBan
15-04-2024,BALRAMCHIN
15-04-2024,GNFC
15-04-2024,HINDCOPPER
15-04-2024,IDEA
15-04-2024,INDIACEM
15-04-2024,METROPOLIS
15-04-2024,NATIONALUM
15-04-2024,PEL
15-04-2024,ZEEL
