Date,SecurityInBan
21-10-2024,AARTIIND
21-10-2024,BANDHANBNK
21-10-2024,BSOFT
21-10-2024,CHAMBLFERT
21-10-2024,GNFC
21-10-2024,GRANULES
21-10-2024,HINDCOPPER
21-10-2024,IDFCFIRSTB
21-10-2024,IEX
21-10-2024,LTF
21-10-2024,NATIONALUM
21-10-2024,PNB
21-10-2024,SAIL
21-10-2024,TATACHEM
