Date,SecurityInBan
15-02-2024,ABFRL
15-02-2024,ASHOKLEY
15-02-2024,AUROPHARMA
15-02-2024,BALRAMCHIN
15-02-2024,BANDHANBNK
15-02-2024,BIOCON
15-02-2024,DELTACORP
15-02-2024,HINDCOPPER
15-02-2024,INDIACEM
15-02-2024,INDUSTOWER
15-02-2024,NATIONALUM
15-02-2024,PNB
15-02-2024,SAIL
15-02-2024,ZEEL
