Date,SecurityInBan
17-01-2024,ABFRL
17-01-2024,ASHOKLEY
17-01-2024,BANDHANBNK
17-01-2024,BIOCON
17-01-2024,CHAMBLFERT
17-01-2024,DELTACORP
17-01-2024,HINDCOPPER
17-01-2024,INDIACEM
17-01-2024,INDUSTOWER
17-01-2024,METROPOLIS
17-01-2024,NATIONALUM
17-01-2024,PEL
17-01-2024,POLYCAB
17-01-2024,PVRINOX
17-01-2024,ZEEL
