Date,SecurityInBan
16-08-2024,AARTIIND
16-08-2024,ABCAPITAL
16-08-2024,ABFRL
16-08-2024,BANDHANBNK
16-08-2024,BIOCON
16-08-2024,BSOFT
16-08-2024,CHAMBLFERT
16-08-2024,GNFC
16-08-2024,GRANULES
16-08-2024,INDIACEM
16-08-2024,INDIAMART
16-08-2024,LICHSGFIN
16-08-2024,MANAPPURAM
16-08-2024,NMDC
16-08-2024,PEL
16-08-2024,PNB
16-08-2024,RBLBANK
16-08-2024,SAIL
16-08-2024,SUNTV
