Date,SecurityInBan
22-01-2025,ABFRL
22-01-2025,ANGELONE
22-01-2025,BANDHANBNK
22-01-2025,CANFINHOME
22-01-2025,DIXON
22-01-2025,KALYANKJIL
22-01-2025,LTF
22-01-2025,MANAPPURAM
22-01-2025,MGL
22-01-2025,RBLBANK
