Date,SecurityInBan
23-02-2024,ABFRL
23-02-2024,ASHOKLEY
23-02-2024,BALRAMCHIN
23-02-2024,BANDHANBNK
23-02-2024,BIOCON
23-02-2024,GMRINFRA
23-02-2024,GNFC
23-02-2024,HINDCOPPER
23-02-2024,INDUSTOWER
23-02-2024,NATIONALUM
23-02-2024,PEL
23-02-2024,PVRINOX
23-02-2024,RBLBANK
23-02-2024,SAIL
23-02-2024,ZEEL
