Date,SecurityInBan
22-08-2024,AARTIIND
22-08-2024,ABFRL
22-08-2024,BALRAMCHIN
22-08-2024,BSOFT
22-08-2024,GNFC
22-08-2024,GRANULES
22-08-2024,HINDCOPPER
22-08-2024,INDIACEM
22-08-2024,LICHSGFIN
22-08-2024,NATIONALUM
22-08-2024,PEL
22-08-2024,SUNTV
