Date,SecurityInBan
24-05-2024,ABCAPITAL
24-05-2024,BALRAMCHIN
24-05-2024,BANDHANBNK
24-05-2024,HINDCOPPER
24-05-2024,IEX
24-05-2024,INDIACEM
24-05-2024,METROPOLIS
24-05-2024,NATIONALUM
24-05-2024,PEL
24-05-2024,PNB
24-05-2024,ZEEL
