Date,SecurityInBan
10-10-2024,BANDHANBNK
10-10-2024,BSOFT
10-10-2024,GNFC
10-10-2024,GRANULES
10-10-2024,HINDCOPPER
10-10-2024,IDFCFIRSTB
10-10-2024,MANAPPURAM
10-10-2024,PNB
10-10-2024,RBLBANK
10-10-2024,SAIL
10-10-2024,TATACHEM
