Date,SecurityInBan
11-10-2024,BANDHANBNK
11-10-2024,BSOFT
11-10-2024,CHAMBLFERT
11-10-2024,GNFC
11-10-2024,GRANULES
11-10-2024,HINDCOPPER
11-10-2024,IDFCFIRSTB
11-10-2024,MANAPPURAM
11-10-2024,PNB
11-10-2024,RBLBANK
11-10-2024,SAIL
11-10-2024,TATACHEM
