Date,SecurityInBan
12-04-2024,BALRAMCHIN
12-04-2024,EXIDEIND
12-04-2024,HINDCOPPER
12-04-2024,IDEA
12-04-2024,INDIACEM
12-04-2024,NATIONALUM
12-04-2024,SAIL
12-04-2024,ZEEL
