Date,SecurityInBan
17-09-2024,AARTIIND
17-09-2024,BALRAMCHIN
17-09-2024,BANDHANBNK
17-09-2024,BSOFT
17-09-2024,CHAMBLFERT
17-09-2024,GNFC
17-09-2024,GRANULES
17-09-2024,HINDCOPPER
17-09-2024,LICHSGFIN
17-09-2024,RBLBANK
