Date,SecurityInBan
20-09-2024,AARTIIND
20-09-2024,BIOCON
20-09-2024,BSOFT
20-09-2024,CHAMBLFERT
20-09-2024,GNFC
20-09-2024,GRANULES
20-09-2024,LICHSGFIN
20-09-2024,NATIONALUM
20-09-2024,OFSS
20-09-2024,PNB
20-09-2024,RBLBANK
20-09-2024,SAIL
