Date,SecurityInBan
15-01-2024,BANDHANBNK
15-01-2024,BHEL
15-01-2024,CHAMBLFERT
15-01-2024,DELTACORP
15-01-2024,ESCORTS
15-01-2024,HINDCOPPER
15-01-2024,INDIACEM
15-01-2024,INDUSTOWER
15-01-2024,METROPOLIS
15-01-2024,NATIONALUM
15-01-2024,PEL
15-01-2024,POLYCAB
15-01-2024,PVRINOX
15-01-2024,SAIL
15-01-2024,ZEEL
