Date,SecurityInBan
10-07-2024,ABFRL
10-07-2024,BALRAMCHIN
10-07-2024,BANDHANBNK
10-07-2024,CHAMBLFERT
10-07-2024,GNFC
10-07-2024,IEX
10-07-2024,INDIACEM
10-07-2024,INDUSTOWER
10-07-2024,PEL
