Date,SecurityInBan
24-09-2024,AARTIIND
24-09-2024,ABFRL
24-09-2024,BIOCON
24-09-2024,CHAMBLFERT
24-09-2024,GNFC
24-09-2024,GRANULES
24-09-2024,IDEA
24-09-2024,LICHSGFIN
24-09-2024,NATIONALUM
24-09-2024,OFSS
24-09-2024,PNB
24-09-2024,SAIL
