Date,SecurityInBan
23-01-2025,ABFRL
23-01-2025,BANDHANBNK
23-01-2025,CANFINHOME
23-01-2025,DIXON
23-01-2025,INDIAMART
23-01-2025,LTF
23-01-2025,MANAPPURAM
23-01-2025,MGL
23-01-2025,PNB
23-01-2025,RBLBANK
