Date,SecurityInBan
10-04-2024,BANDHANBNK
10-04-2024,EXIDEIND
10-04-2024,HINDCOPPER
10-04-2024,IDEA
10-04-2024,INDIACEM
10-04-2024,SAIL
10-04-2024,ZEEL
