Date,SecurityInBan
20-06-2024,BALRAMCHIN
20-06-2024,CHAMBLFERT
20-06-2024,HAL
20-06-2024,HINDCOPPER
20-06-2024,INDIACEM
20-06-2024,INDUSTOWER
20-06-2024,PEL
20-06-2024,SAIL
