Date,SecurityInBan
13-08-2024,ABCAPITAL
13-08-2024,ABFRL
13-08-2024,BANDHANBNK
13-08-2024,BIOCON
13-08-2024,BSOFT
13-08-2024,GRANULES
13-08-2024,HINDCOPPER
13-08-2024,INDIACEM
13-08-2024,INDIAMART
13-08-2024,LICHSGFIN
13-08-2024,MANAPPURAM
13-08-2024,PNB
13-08-2024,RBLBANK
13-08-2024,SAIL
13-08-2024,SUNTV
