Date,SecurityInBan
20-10-2023,BALRAMCHIN
20-10-2023,DELTACORP
20-10-2023,GNFC
20-10-2023,IBULHSGFIN
20-10-2023,INDIACEM
20-10-2023,MANAPPURAM
20-10-2023,MCX
