Date,SecurityInBan
19-08-2024,AARTIIND
19-08-2024,ABFRL
19-08-2024,BANDHANBNK
19-08-2024,BIOCON
19-08-2024,CHAMBLFERT
19-08-2024,GNFC
19-08-2024,GRANULES
19-08-2024,INDIACEM
19-08-2024,INDIAMART
19-08-2024,LICHSGFIN
19-08-2024,MANAPPURAM
19-08-2024,NMDC
19-08-2024,PEL
19-08-2024,PNB
19-08-2024,RBLBANK
19-08-2024,SAIL
19-08-2024,SUNTV
