Date,SecurityInBan
19-09-2024,AARTIIND
19-09-2024,BALRAMCHIN
19-09-2024,BIOCON
19-09-2024,BSOFT
19-09-2024,GNFC
19-09-2024,GRANULES
19-09-2024,LICHSGFIN
19-09-2024,OFSS
19-09-2024,PNB
19-09-2024,RBLBANK
