Date,SecurityInBan
12-03-2024,ABFRL
12-03-2024,HINDCOPPER
12-03-2024,MANAPPURAM
12-03-2024,MGL
12-03-2024,SAIL
12-03-2024,TATACHEM
12-03-2024,ZEEL
