Date,SecurityInBan
20-08-2024,AARTIIND
20-08-2024,ABFRL
20-08-2024,BALRAMCHIN
20-08-2024,BANDHANBNK
20-08-2024,BSOFT
20-08-2024,CHAMBLFERT
20-08-2024,GNFC
20-08-2024,GRANULES
20-08-2024,HINDCOPPER
20-08-2024,INDIACEM
20-08-2024,INDIAMART
20-08-2024,LICHSGFIN
20-08-2024,MANAPPURAM
20-08-2024,NMDC
20-08-2024,PEL
20-08-2024,PNB
20-08-2024,RBLBANK
20-08-2024,SAIL
20-08-2024,SUNTV
