Date,SecurityInBan
19-04-2024,BALRAMCHIN
19-04-2024,BANDHANBNK
19-04-2024,EXIDEIND
19-04-2024,GNFC
19-04-2024,HINDCOPPER
19-04-2024,IDEA
19-04-2024,METROPOLIS
19-04-2024,NATIONALUM
19-04-2024,PEL
19-04-2024,SAIL
19-04-2024,ZEEL
