Date,SecurityInBan
08-08-2024,ABCAPITAL
08-08-2024,ABFRL
08-08-2024,BSOFT
08-08-2024,GNFC
08-08-2024,HINDCOPPER
08-08-2024,INDIACEM
08-08-2024,INDIAMART
08-08-2024,LICHSGFIN
08-08-2024,MANAPPURAM
08-08-2024,RBLBANK
