Date,SecurityInBan
19-07-2024,BALRAMCHIN
19-07-2024,BANDHANBNK
19-07-2024,GMRINFRA
19-07-2024,GNFC
19-07-2024,HAL
19-07-2024,HINDCOPPER
19-07-2024,INDIACEM
19-07-2024,PEL
19-07-2024,RBLBANK
19-07-2024,SAIL
19-07-2024,VEDL
