Date,SecurityInBan
07-02-2024,ASHOKLEY
07-02-2024,HINDCOPPER
07-02-2024,INDIACEM
07-02-2024,INDUSTOWER
07-02-2024,NATIONALUM
07-02-2024,UPL
07-02-2024,ZEEL
