Date,SecurityInBan
12-02-2024,ASHOKLEY
12-02-2024,AUROPHARMA
12-02-2024,BALRAMCHIN
12-02-2024,BIOCON
12-02-2024,DELTACORP
12-02-2024,HINDCOPPER
12-02-2024,INDIACEM
12-02-2024,INDUSTOWER
12-02-2024,PNB
12-02-2024,SAIL
12-02-2024,UPL
12-02-2024,ZEEL
