Date,SecurityInBan
18-07-2024,BALRAMCHIN
18-07-2024,CHAMBLFERT
18-07-2024,GMRINFRA
18-07-2024,GNFC
18-07-2024,HINDCOPPER
18-07-2024,PEL
18-07-2024,RBLBANK
18-07-2024,VEDL
