Date,SecurityInBan
19-02-2024,ABFRL
19-02-2024,ASHOKLEY
19-02-2024,BALRAMCHIN
19-02-2024,BANDHANBNK
19-02-2024,CANBK
19-02-2024,DELTACORP
19-02-2024,HINDCOPPER
19-02-2024,INDIACEM
19-02-2024,INDUSTOWER
19-02-2024,NATIONALUM
19-02-2024,SAIL
19-02-2024,ZEEL
