Date,SecurityInBan
15-05-2024,BALRAMCHIN
15-05-2024,BSOFT
15-05-2024,CANBK
15-05-2024,GMRINFRA
15-05-2024,HINDCOPPER
15-05-2024,IDEA
15-05-2024,PEL
15-05-2024,SAIL
15-05-2024,ZEEL
