Date,SecurityInBan
08-12-2023,BALRAMCHIN
08-12-2023,DELTACORP
08-12-2023,IBULHSGFIN
08-12-2023,INDIACEM
08-12-2023,NATIONALUM
08-12-2023,SAIL
08-12-2023,ZEEL
