Date,SecurityInBan
23-09-2024,AARTIIND
23-09-2024,BIOCON
23-09-2024,CHAMBLFERT
23-09-2024,GNFC
23-09-2024,GRANULES
23-09-2024,LICHSGFIN
23-09-2024,NATIONALUM
23-09-2024,OFSS
23-09-2024,PNB
23-09-2024,RBLBANK
23-09-2024,SAIL
