Date,SecurityInBan
04-01-2024,BALRAMCHIN
04-01-2024,DELTACORP
04-01-2024,HINDCOPPER
04-01-2024,IEX
04-01-2024,NATIONALUM
04-01-2024,SAIL
04-01-2024,ZEEL
