Date,SecurityInBan
27-01-2025,ABFRL
27-01-2025,BANDHANBNK
27-01-2025,CANFINHOME
27-01-2025,DIXON
27-01-2025,INDIAMART
27-01-2025,LTF
27-01-2025,MANAPPURAM
27-01-2025,MGL
27-01-2025,PNB
