Date,SecurityInBan
14-12-2023,BALRAMCHIN
14-12-2023,DELTACORP
14-12-2023,HINDCOPPER
14-12-2023,IBULHSGFIN
14-12-2023,INDIACEM
14-12-2023,NATIONALUM
14-12-2023,ZEEL
