Date,SecurityInBan
16-10-2024,BANDHANBNK
16-10-2024,CHAMBLFERT
16-10-2024,GNFC
16-10-2024,GRANULES
16-10-2024,HINDCOPPER
16-10-2024,IDFCFIRSTB
16-10-2024,IEX
16-10-2024,LTF
16-10-2024,MANAPPURAM
16-10-2024,NATIONALUM
16-10-2024,PNB
16-10-2024,RBLBANK
16-10-2024,SAIL
16-10-2024,TATACHEM
