Date,SecurityInBan
16-05-2024,BALRAMCHIN
16-05-2024,BIOCON
16-05-2024,BSOFT
16-05-2024,GMRINFRA
16-05-2024,GRANULES
16-05-2024,HINDCOPPER
16-05-2024,IDEA
16-05-2024,INDIACEM
16-05-2024,LICHSGFIN
16-05-2024,PEL
16-05-2024,SAIL
16-05-2024,ZEEL
